Time, V_g(t), V_g(0), V_g(t)/V_g(0)
0.000100, 0.026137, 0.026137, 100.000000
0.000200, 0.026137, 0.026137, 100.000290
0.000300, 0.026137, 0.026137, 100.000296
0.000400, 0.026137, 0.026137, 100.000300
0.000500, 0.026137, 0.026137, 100.000304
0.000600, 0.026137, 0.026137, 100.000308
0.000700, 0.026137, 0.026137, 100.000311
0.000800, 0.026137, 0.026137, 100.000314
0.000900, 0.026137, 0.026137, 100.000316
0.001000, 0.026137, 0.026137, 100.000318
0.001100, 0.026137, 0.026137, 100.000320
0.001200, 0.026137, 0.026137, 100.000322
0.001300, 0.026137, 0.026137, 100.000323
0.001400, 0.026137, 0.026137, 100.000325
0.001500, 0.026137, 0.026137, 100.000326
0.001600, 0.026137, 0.026137, 100.000327
0.001700, 0.026137, 0.026137, 100.000329
0.001800, 0.026137, 0.026137, 100.000330
0.001900, 0.026137, 0.026137, 100.000331
0.002000, 0.026137, 0.026137, 100.000331
0.002100, 0.026137, 0.026137, 100.000332
0.002200, 0.026137, 0.026137, 100.000333
0.002300, 0.026137, 0.026137, 100.000333
0.002400, 0.026137, 0.026137, 100.000334
0.002500, 0.026137, 0.026137, 100.000334
0.002600, 0.026137, 0.026137, 100.000335
0.002700, 0.026137, 0.026137, 100.000336
0.002800, 0.026137, 0.026137, 100.000337
0.002900, 0.026137, 0.026137, 100.000338
0.003000, 0.026137, 0.026137, 100.000338
0.003100, 0.026137, 0.026137, 100.000339
0.003200, 0.026137, 0.026137, 100.000339
0.003300, 0.026137, 0.026137, 100.000340
0.003400, 0.026137, 0.026137, 100.000340
0.003500, 0.026137, 0.026137, 100.000340
0.003600, 0.026137, 0.026137, 100.000341
0.003700, 0.026137, 0.026137, 100.000341
0.003800, 0.026137, 0.026137, 100.000342
0.003900, 0.026137, 0.026137, 100.000342
0.004000, 0.026137, 0.026137, 100.000342
0.004100, 0.026137, 0.026137, 100.000343
0.004200, 0.026137, 0.026137, 100.000343
0.004300, 0.026137, 0.026137, 100.000343
0.004400, 0.026137, 0.026137, 100.000344
0.004500, 0.026137, 0.026137, 100.000344
0.004600, 0.026137, 0.026137, 100.000344
0.004700, 0.026137, 0.026137, 100.000344
0.004800, 0.026137, 0.026137, 100.000345
0.004900, 0.026137, 0.026137, 100.000345
0.005000, 0.026137, 0.026137, 100.000345
0.005100, 0.026137, 0.026137, 100.000345
0.005200, 0.026137, 0.026137, 100.000346
0.005300, 0.026137, 0.026137, 100.000346
0.005400, 0.026137, 0.026137, 100.000346
0.005500, 0.026137, 0.026137, 100.000346
0.005600, 0.026137, 0.026137, 100.000346
0.005700, 0.026137, 0.026137, 100.000347
0.005800, 0.026137, 0.026137, 100.000347
0.005900, 0.026137, 0.026137, 100.000347
0.006000, 0.026137, 0.026137, 100.000347
